epoch,step,train_loss,train_loss_epoch,val_auc,val_f1,val_loss,val_map,weight_norm/fc.0.bias,weight_norm/fc.0.weight,weight_norm/fc.3.bias,weight_norm/fc.3.weight,weight_norm/gru.bias_hh_l0,weight_norm/gru.bias_hh_l1,weight_norm/gru.bias_ih_l0,weight_norm/gru.bias_ih_l1,weight_norm/gru.weight_hh_l0,weight_norm/gru.weight_hh_l1,weight_norm/gru.weight_ih_l0,weight_norm/gru.weight_ih_l1
2,1469,0.056921929121017456,,,,,,,,,,,,,,,,,
2,1479,0.05652659758925438,,,,,,,,,,,,,,,,,
2,1489,0.054927367717027664,,,,,,,,,,,,,,,,,
2,1499,0.05292722210288048,,,,,,,,,,,,,,,,,
2,1509,0.059019044041633606,,,,,,,,,,,,,,,,,
2,1519,0.05812022089958191,,,,,,,,,,,,,,,,,
2,1529,0.06503859907388687,,,,,,,,,,,,,,,,,
2,1539,0.06442680954933167,,,,,,,,,,,,,,,,,
2,1549,0.05236882343888283,,,,,,,,,,,,,,,,,
2,1559,0.05612843111157417,,,,,,,,,,,,,,,,,
2,1569,0.056607745587825775,,,,,,,,,,,,,,,,,
2,1579,0.05241413041949272,,,,,,,,,,,,,,,,,
2,1589,0.06141992658376694,,,,,,,,,,,,,,,,,
2,1599,0.054129380732774734,,,,,,,,,,,,,,,,,
2,1609,0.056967396289110184,,,,,,,,,,,,,,,,,
2,1619,0.0639808177947998,,,,,,,,,,,,,,,,,
2,1629,0.05520142987370491,,,,,,,,,,,,,,,,,
2,1639,0.0623115599155426,,,,,,,,,,,,,,,,,
2,1649,0.05750328302383423,,,,,,,,,,,,,,,,,
2,1659,0.059846363961696625,,,,,,,,,,,,,,,,,
2,1669,0.05736961588263512,,,,,,,,,,,,,,,,,
2,1679,0.06490162014961243,,,,,,,,,,,,,,,,,
2,1689,0.058607764542102814,,,,,,,,,,,,,,,,,
2,1694,,0.05770988389849663,,,,,,,,,,,,,,,,
3,1699,0.06111755222082138,,,,,,,,,,,,,,,,,
3,1709,0.052736200392246246,,,,,,,,,,,,,,,,,
3,1719,0.057023487985134125,,,,,,,,,,,,,,,,,
3,1729,0.056569475680589676,,,,,,,,,,,,,,,,,
3,1739,0.058352503925561905,,,,,,,,,,,,,,,,,
3,1749,0.05351855605840683,,,,,,,,,,,,,,,,,
3,1759,0.06341434270143509,,,,,,,,,,,,,,,,,
3,1769,0.05647684261202812,,,,,,,,,,,,,,,,,
3,1779,0.05985098332166672,,,,,,,,,,,,,,,,,
3,1789,0.05797484889626503,,,,,,,,,,,,,,,,,
3,1799,0.05798044428229332,,,,,,,,,,,,,,,,,
3,1809,0.055245500057935715,,,,,,,,,,,,,,,,,
3,1819,0.06138195842504501,,,,,,,,,,,,,,,,,
3,1829,0.054730821400880814,,,,,,,,,,,,,,,,,
3,1839,0.05679589882493019,,,,,,,,,,,,,,,,,
3,1849,0.05434827134013176,,,,,,,,,,,,,,,,,
3,1859,0.05543655529618263,,,,,,,,,,,,,,,,,
3,1869,0.05633043125271797,,,,,,,,,,,,,,,,,
3,1879,0.05831422656774521,,,,,,,,,,,,,,,,,
3,1889,0.06059020385146141,,,,,,,,,,,,,,,,,
3,1899,0.05366818234324455,,,,,,,,,,,,,,,,,
3,1909,0.06842546164989471,,,,,,,,,,,,,,,,,
3,1919,0.06015530228614807,,,,,,,,,,,,,,,,,
3,1929,0.05854285880923271,,,,,,,,,,,,,,,,,
3,1939,0.05660545080900192,,,,,,,,,,,,,,,,,
3,1949,0.055744897574186325,,,,,,,,,,,,,,,,,
3,1959,0.05807185173034668,,,,,,,,,,,,,,,,,
3,1969,0.05616956204175949,,,,,,,,,,,,,,,,,
3,1979,0.05665132403373718,,,,,,,,,,,,,,,,,
3,1989,0.0526420883834362,,,,,,,,,,,,,,,,,
3,1999,0.06499280035495758,,,,,,,,,,,,,,,,,
3,2009,0.053530920296907425,,,,,,,,,,,,,,,,,
3,2019,0.058509863913059235,,,,,,,,,,,,,,,,,
3,2029,0.06055157631635666,,,,,,,,,,,,,,,,,
3,2039,0.058243054896593094,,,,,,,,,,,,,,,,,
3,2049,0.05489771068096161,,,,,,,,,,,,,,,,,
3,2059,0.059758152812719345,,,,,,,,,,,,,,,,,
3,2069,0.06020078808069229,,,,,,,,,,,,,,,,,
3,2079,0.060743898153305054,,,,,,,,,,,,,,,,,
3,2089,0.054951880127191544,,,,,,,,,,,,,,,,,
3,2099,0.054575756192207336,,,,,,,,,,,,,,,,,
3,2109,0.05742904171347618,,,,,,,,,,,,,,,,,
3,2119,0.051768798381090164,,,,,,,,,,,,,,,,,
3,2129,0.05910005420446396,,,,,,,,,,,,,,,,,
3,2139,0.05523659661412239,,,,,,,,,,,,,,,,,
3,2149,0.05684785917401314,,,,,,,,,,,,,,,,,
3,2159,0.059265654534101486,,,,,,,,,,,,,,,,,
3,2169,0.054172392934560776,,,,,,,,,,,,,,,,,
3,2179,0.059330377727746964,,,,,,,,,,,,,,,,,
3,2189,0.05557636171579361,,,,,,,,,,,,,,,,,
3,2199,0.0596323199570179,,,,,,,,,,,,,,,,,
3,2209,0.060663267970085144,,,,,,,,,,,,,,,,,
3,2219,0.058046214282512665,,,,,,,,,,,,,,,,,
3,2229,0.06248222663998604,,,,,,,,,,,,,,,,,
3,2239,0.05639619007706642,,,,,,,,,,,,,,,,,
3,2249,0.06394587457180023,,,,,,,,,,,,,,,,,
3,2259,0.0549740344285965,,,,,,,,,,,,,,,,,
3,2259,,0.05767802521586418,,,,,,,,,,,,,,,,
4,2269,0.05967250466346741,,,,,,,,,,,,,,,,,
4,2279,0.058960285037755966,,,,,,,,,,,,,,,,,
4,2289,0.055747997015714645,,,,,,,,,,,,,,,,,
4,2299,0.05589699745178223,,,,,,,,,,,,,,,,,
4,2309,0.06628797948360443,,,,,,,,,,,,,,,,,
4,2319,0.06113409996032715,,,,,,,,,,,,,,,,,
4,2329,0.0570041686296463,,,,,,,,,,,,,,,,,
4,2339,0.0566159188747406,,,,,,,,,,,,,,,,,
4,2349,0.05411968380212784,,,,,,,,,,,,,,,,,
4,2359,0.05798455327749252,,,,,,,,,,,,,,,,,
4,2369,0.06326887756586075,,,,,,,,,,,,,,,,,
4,2379,0.05831198766827583,,,,,,,,,,,,,,,,,
4,2389,0.05703679844737053,,,,,,,,,,,,,,,,,
4,2399,0.06346528232097626,,,,,,,,,,,,,,,,,
4,2409,0.05824439600110054,,,,,,,,,,,,,,,,,
4,2419,0.06564504653215408,,,,,,,,,,,,,,,,,
4,2429,0.05767346918582916,,,,,,,,,,,,,,,,,
4,2439,0.061516351997852325,,,,,,,,,,,,,,,,,
4,2449,0.054170701652765274,,,,,,,,,,,,,,,,,
4,2459,0.056282538920640945,,,,,,,,,,,,,,,,,
4,2469,0.06001221761107445,,,,,,,,,,,,,,,,,
4,2479,0.058315031230449677,,,,,,,,,,,,,,,,,
4,2489,0.05632205307483673,,,,,,,,,,,,,,,,,
4,2499,0.05774557590484619,,,,,,,,,,,,,,,,,
4,2509,0.05448603630065918,,,,,,,,,,,,,,,,,
4,2519,0.06078111007809639,,,,,,,,,,,,,,,,,
4,2529,0.05807001516222954,,,,,,,,,,,,,,,,,
4,2539,0.056283384561538696,,,,,,,,,,,,,,,,,
4,2549,0.05966625362634659,,,,,,,,,,,,,,,,,
4,2559,0.05995965003967285,,,,,,,,,,,,,,,,,
4,2569,0.05420556664466858,,,,,,,,,,,,,,,,,
4,2579,0.05832696706056595,,,,,,,,,,,,,,,,,
4,2589,0.05501178652048111,,,,,,,,,,,,,,,,,
4,2599,0.05696524679660797,,,,,,,,,,,,,,,,,
4,2609,0.062415435910224915,,,,,,,,,,,,,,,,,
4,2619,0.057669807225465775,,,,,,,,,,,,,,,,,
4,2629,0.05820667743682861,,,,,,,,,,,,,,,,,
4,2639,0.06058435142040253,,,,,,,,,,,,,,,,,
4,2649,0.05274214968085289,,,,,,,,,,,,,,,,,
4,2659,0.059751957654953,,,,,,,,,,,,,,,,,
4,2669,0.057979144155979156,,,,,,,,,,,,,,,,,
4,2679,0.06065254658460617,,,,,,,,,,,,,,,,,
4,2689,0.05381595343351364,,,,,,,,,,,,,,,,,
4,2699,0.054276518523693085,,,,,,,,,,,,,,,,,
4,2709,0.059833526611328125,,,,,,,,,,,,,,,,,
4,2719,0.0593830868601799,,,,,,,,,,,,,,,,,
4,2729,0.052894171327352524,,,,,,,,,,,,,,,,,
4,2739,0.057784486562013626,,,,,,,,,,,,,,,,,
4,2749,0.05311017483472824,,,,,,,,,,,,,,,,,
4,2759,0.0554279126226902,,,,,,,,,,,,,,,,,
4,2769,0.05761265382170677,,,,,,,,,,,,,,,,,
4,2779,0.06226127967238426,,,,,,,,,,,,,,,,,
4,2789,0.058100976049900055,,,,,,,,,,,,,,,,,
4,2799,0.05466161668300629,,,,,,,,,,,,,,,,,
4,2809,0.05183563381433487,,,,,,,,,,,,,,,,,
4,2819,0.06069781631231308,,,,,,,,,,,,,,,,,
4,2824,,0.057653144001960754,,,,,,,,,,,,,,,,
5,2829,0.06154845654964447,,,,,,,,,,,,,,,,,
5,2839,0.05626527592539787,,,,,,,,,,,,,,,,,
5,2849,0.057634636759757996,,,,,,,,,,,,,,,,,
5,2859,0.052168138325214386,,,,,,,,,,,,,,,,,
5,2869,0.06267668306827545,,,,,,,,,,,,,,,,,
5,2879,0.059178803116083145,,,,,,,,,,,,,,,,,
5,2889,0.057089172303676605,,,,,,,,,,,,,,,,,
5,2899,0.06008508428931236,,,,,,,,,,,,,,,,,
5,2909,0.05440659821033478,,,,,,,,,,,,,,,,,
5,2919,0.06082307919859886,,,,,,,,,,,,,,,,,
5,2929,0.05537406727671623,,,,,,,,,,,,,,,,,
5,2939,0.060509130358695984,,,,,,,,,,,,,,,,,
5,2949,0.056267786771059036,,,,,,,,,,,,,,,,,
5,2959,0.051394641399383545,,,,,,,,,,,,,,,,,
5,2969,0.05445525422692299,,,,,,,,,,,,,,,,,
5,2979,0.05612628161907196,,,,,,,,,,,,,,,,,
5,2989,0.06424514204263687,,,,,,,,,,,,,,,,,
5,2999,0.056779541075229645,,,,,,,,,,,,,,,,,
5,3009,0.05537885054945946,,,,,,,,,,,,,,,,,
5,3019,0.05623679235577583,,,,,,,,,,,,,,,,,
5,3029,0.058912988752126694,,,,,,,,,,,,,,,,,
5,3039,0.05804718658328056,,,,,,,,,,,,,,,,,
5,3049,0.0598779059946537,,,,,,,,,,,,,,,,,
5,3059,0.06010061129927635,,,,,,,,,,,,,,,,,
5,3069,0.05804804712533951,,,,,,,,,,,,,,,,,
5,3079,0.05860652029514313,,,,,,,,,,,,,,,,,
5,3089,0.06122080236673355,,,,,,,,,,,,,,,,,
5,3099,0.05457156524062157,,,,,,,,,,,,,,,,,
5,3109,0.06013992428779602,,,,,,,,,,,,,,,,,
5,3119,0.05940120667219162,,,,,,,,,,,,,,,,,
5,3129,0.05366530641913414,,,,,,,,,,,,,,,,,
5,3139,0.05646157264709473,,,,,,,,,,,,,,,,,
5,3149,0.0553218275308609,,,,,,,,,,,,,,,,,
5,3159,0.05834114924073219,,,,,,,,,,,,,,,,,
5,3169,0.058414045721292496,,,,,,,,,,,,,,,,,
5,3179,0.06066499650478363,,,,,,,,,,,,,,,,,
5,3189,0.056093279272317886,,,,,,,,,,,,,,,,,
5,3199,0.05463170260190964,,,,,,,,,,,,,,,,,
5,3209,0.05545373633503914,,,,,,,,,,,,,,,,,
5,3219,0.054158881306648254,,,,,,,,,,,,,,,,,
5,3229,0.05639233440160751,,,,,,,,,,,,,,,,,
5,3239,0.05809517949819565,,,,,,,,,,,,,,,,,
5,3249,0.05825268477201462,,,,,,,,,,,,,,,,,
5,3259,0.05756065249443054,,,,,,,,,,,,,,,,,
5,3269,0.05971311777830124,,,,,,,,,,,,,,,,,
5,3279,0.055244848132133484,,,,,,,,,,,,,,,,,
5,3289,0.05604397505521774,,,,,,,,,,,,,,,,,
5,3299,0.059784337878227234,,,,,,,,,,,,,,,,,
5,3309,0.055103600025177,,,,,,,,,,,,,,,,,
5,3319,0.05536244064569473,,,,,,,,,,,,,,,,,
5,3329,0.0583641417324543,,,,,,,,,,,,,,,,,
5,3339,0.05756600201129913,,,,,,,,,,,,,,,,,
5,3349,0.05490667000412941,,,,,,,,,,,,,,,,,
5,3359,0.057624757289886475,,,,,,,,,,,,,,,,,
5,3369,0.059860602021217346,,,,,,,,,,,,,,,,,
5,3379,0.05962265655398369,,,,,,,,,,,,,,,,,
5,3389,0.05619589239358902,,,,,,,,,,,,,,,,,
5,3389,,0.05765508487820625,,,,,,,,,,,,,,,,
6,3399,0.058644093573093414,,,,,,,,,,,,,,,,,
6,3409,0.06123940274119377,,,,,,,,,,,,,,,,,
6,3419,0.06085220351815224,,,,,,,,,,,,,,,,,
6,3429,0.05747128278017044,,,,,,,,,,,,,,,,,
6,3439,0.05963803082704544,,,,,,,,,,,,,,,,,
6,3449,0.060917213559150696,,,,,,,,,,,,,,,,,
6,3459,0.058851905167102814,,,,,,,,,,,,,,,,,
6,3469,0.06812623888254166,,,,,,,,,,,,,,,,,
6,3479,0.057672515511512756,,,,,,,,,,,,,,,,,
6,3489,0.05665795877575874,,,,,,,,,,,,,,,,,
6,3499,0.055739570409059525,,,,,,,,,,,,,,,,,
6,3509,0.05392124503850937,,,,,,,,,,,,,,,,,
6,3519,0.05432477965950966,,,,,,,,,,,,,,,,,
6,3529,0.05464852228760719,,,,,,,,,,,,,,,,,
6,3539,0.06022382900118828,,,,,,,,,,,,,,,,,
6,3549,0.057680632919073105,,,,,,,,,,,,,,,,,
6,3559,0.052161578088998795,,,,,,,,,,,,,,,,,
6,3569,0.05891649052500725,,,,,,,,,,,,,,,,,
6,3579,0.05981377512216568,,,,,,,,,,,,,,,,,
6,3589,0.057518213987350464,,,,,,,,,,,,,,,,,
6,3599,0.05482254549860954,,,,,,,,,,,,,,,,,
6,3609,0.0602930411696434,,,,,,,,,,,,,,,,,
6,3619,0.060918547213077545,,,,,,,,,,,,,,,,,
6,3629,0.056851841509342194,,,,,,,,,,,,,,,,,
6,3639,0.06066302955150604,,,,,,,,,,,,,,,,,
6,3649,0.055496398359537125,,,,,,,,,,,,,,,,,
6,3659,0.06608074903488159,,,,,,,,,,,,,,,,,
6,3669,0.059829480946063995,,,,,,,,,,,,,,,,,
6,3679,0.05329857021570206,,,,,,,,,,,,,,,,,
6,3689,0.05246209725737572,,,,,,,,,,,,,,,,,
6,3699,0.05871604010462761,,,,,,,,,,,,,,,,,
6,3709,0.05439175292849541,,,,,,,,,,,,,,,,,
6,3719,0.05346076190471649,,,,,,,,,,,,,,,,,
6,3729,0.05688337981700897,,,,,,,,,,,,,,,,,
6,3739,0.0586022213101387,,,,,,,,,,,,,,,,,
6,3749,0.056817468255758286,,,,,,,,,,,,,,,,,
6,3759,0.055289048701524734,,,,,,,,,,,,,,,,,
6,3769,0.05711580812931061,,,,,,,,,,,,,,,,,
6,3779,0.056785698980093,,,,,,,,,,,,,,,,,
6,3789,0.058362361043691635,,,,,,,,,,,,,,,,,
6,3799,0.057419005781412125,,,,,,,,,,,,,,,,,
6,3809,0.06362830102443695,,,,,,,,,,,,,,,,,
6,3819,0.058037493377923965,,,,,,,,,,,,,,,,,
6,3829,0.061247535049915314,,,,,,,,,,,,,,,,,
6,3839,0.056093040853738785,,,,,,,,,,,,,,,,,
6,3849,0.05368692800402641,,,,,,,,,,,,,,,,,
6,3859,0.056415263563394547,,,,,,,,,,,,,,,,,
6,3869,0.054072681814432144,,,,,,,,,,,,,,,,,
6,3879,0.05667603760957718,,,,,,,,,,,,,,,,,
6,3889,0.05804389715194702,,,,,,,,,,,,,,,,,
6,3899,0.05936284363269806,,,,,,,,,,,,,,,,,
6,3909,0.05731382966041565,,,,,,,,,,,,,,,,,
6,3919,0.059236858040094376,,,,,,,,,,,,,,,,,
6,3929,0.05375378951430321,,,,,,,,,,,,,,,,,
6,3939,0.05893754959106445,,,,,,,,,,,,,,,,,
6,3949,0.06362109631299973,,,,,,,,,,,,,,,,,
6,3954,,0.05765468627214432,,,,,,,,,,,,,,,,
7,3959,0.059594642370939255,,,,,,,,,,,,,,,,,
7,3969,0.057217150926589966,,,,,,,,,,,,,,,,,
7,3979,0.062060996890068054,,,,,,,,,,,,,,,,,
7,3989,0.05821973830461502,,,,,,,,,,,,,,,,,
7,3999,0.06257831305265427,,,,,,,,,,,,,,,,,
7,4009,0.05451468378305435,,,,,,,,,,,,,,,,,
7,4019,0.06339957565069199,,,,,,,,,,,,,,,,,
7,4029,0.05724848806858063,,,,,,,,,,,,,,,,,
7,4039,0.05912842974066734,,,,,,,,,,,,,,,,,
7,4049,0.056123748421669006,,,,,,,,,,,,,,,,,
7,4059,0.05955268070101738,,,,,,,,,,,,,,,,,
7,4069,0.0552704818546772,,,,,,,,,,,,,,,,,
7,4079,0.05908427760004997,,,,,,,,,,,,,,,,,
7,4089,0.057923778891563416,,,,,,,,,,,,,,,,,
7,4099,0.05885133147239685,,,,,,,,,,,,,,,,,
7,4109,0.048834092915058136,,,,,,,,,,,,,,,,,
7,4119,0.06764481216669083,,,,,,,,,,,,,,,,,
7,4129,0.060297224670648575,,,,,,,,,,,,,,,,,
7,4139,0.052609119564294815,,,,,,,,,,,,,,,,,
7,4149,0.05884251743555069,,,,,,,,,,,,,,,,,
7,4159,0.0591270811855793,,,,,,,,,,,,,,,,,
7,4169,0.06386711448431015,,,,,,,,,,,,,,,,,
7,4179,0.05354512482881546,,,,,,,,,,,,,,,,,
7,4189,0.054560206830501556,,,,,,,,,,,,,,,,,
7,4199,0.058822449296712875,,,,,,,,,,,,,,,,,
7,4209,0.05633619427680969,,,,,,,,,,,,,,,,,
7,4219,0.051138974726200104,,,,,,,,,,,,,,,,,
7,4229,0.05968309938907623,,,,,,,,,,,,,,,,,
7,4239,0.05733885616064072,,,,,,,,,,,,,,,,,
7,4249,0.0544305220246315,,,,,,,,,,,,,,,,,
7,4259,0.058166924864053726,,,,,,,,,,,,,,,,,
7,4269,0.05527644604444504,,,,,,,,,,,,,,,,,
7,4279,0.05287214368581772,,,,,,,,,,,,,,,,,
